Avenida de Gonzalo Torrente Ballester,Gonzalo Torrente Ballester,Gonzalo,Torrente,-2,Male,,verdadero,,,
Carretera de Valladolid,Carretera de Valladolid,Carretera,de,0,,,verdadero,,,
Glorieta de Julio Robles,Glorieta de Julio Robles,Glorieta,de,-2,Male,,verdadero,,,
Avenida de los Cipreses,Cipreses,Cipreses,,0,,,verdadero,,,
Calle Fray Luis de Granada,Fray Luis Granada,Fray,Luis,-2,Male,,verdadero,,,
Calle Muñoz Torrero,Muñoz Torrero,Muñoz,Torrero,0,Male,,verdadero,,,
Plaza del Oeste,Oeste,Oeste,,0,,,verdadero,,,
Calle Azafranal,Azafranal,Azafranal,,0,,,verdadero,,,
Calle Peña Primera,Peña Primera,Peña,Primera,0,,,verdadero,,,
Calle Íscar Peyra,Íscar Peyra,Íscar,Peyra,0,Male,,verdadero,,,
Calle Tahonas Viejas,Tahonas Viejas,Tahonas,Viejas,0,,,verdadero,,,
Plaza del Poeta Iglesias,Poeta Iglesias,Poeta,Iglesias,0,Male,,verdadero,,,
Avenida de Vicente del Bosque,Vicente Bosque,Vicente,Bosque,-2,Male,,verdadero,,,
Calle Ancha,Ancha,Ancha,,0,,,verdadero,,,
Calle Fonseca,Fonseca,Fonseca,,0,,,verdadero,,,
Glorieta Río Miño,Glorieta  Miño,Glorieta,,0,,,verdadero,,,
Avenida Filiberto Villalobos,Filiberto Villalobos,Filiberto,Villalobos,-2,,,verdadero,,,
Avenida de París,París,París,,2,,,verdadero,,,
Paseo de los Madroños,Madroños,Madroños,,0,,,verdadero,,,
Glorieta Brigada Caballería Jarama,Glorieta Brigada Caballería Jarama,Glorieta,Brigada,0,,,verdadero,,,
Calle Arapiles,Arapiles,Arapiles,,0,,,verdadero,,,
Calle de Saucelle,Saucelle,Saucelle,,0,,,verdadero,,,
Calle de La Vellés,La Vellés,La,Vellés,0,,,verdadero,,,
Calle Las Batuecas,Las Batuecas,Las,Batuecas,0,,,verdadero,,,
Calle Santa Marta,Santa Marta,Santa,Marta,2,Female,https://es.wikipedia.org/wiki/Marta_de_Betania,verdadero,,,
Calle Nueva de San Bernardo,Nueva San Bernardo,Nueva,San,-2,Male,,verdadero,,,
Calle Candelario,Candelario,Candelario,,-2,,,verdadero,,,
Calle Huerta Otea,Huerta Otea,Huerta,Otea,0,,,verdadero,,,
Calle Volta,Volta,Volta,,0,,,verdadero,,,
Calle de la Gacela,Gacela,Gacela,,0,,,verdadero,,,
Calle Hogar,Hogar,Hogar,,0,,,verdadero,,,
Calle del Gallo,Gallo,Gallo,,0,,,verdadero,,,
Calle del Milano,Milano,Milano,,0,,,verdadero,,,
Calle Cepeda,Cepeda,Cepeda,,0,,,verdadero,,,
Calle Mozárbez,Mozárbez,Mozárbez,,0,,,verdadero,,,
Calle San Felices,San Felices,San,Felices,0,Male,,verdadero,,,
Calle Alarcón,Alarcón,Alarcón,,0,,,verdadero,,,
Calle Edison,Edison,Edison,,-2,Male,,verdadero,,,
Calle Cuarta,Cuarta,Cuarta,,0,,,verdadero,,,
Calle Quinta,Quinta,Quinta,,0,,,verdadero,,,
Calle Tejares,Tejares,Tejares,,0,,,verdadero,,,
Calle Lumbrales,Lumbrales,Lumbrales,,0,,,verdadero,,,
Calle Los Villares,Los Villares,Los,Villares,0,,,verdadero,,,
Calle Peña de Francia,Peña Francia,Peña,Francia,2,,,verdadero,,,
Calle de Valverdón,Valverdón,Valverdón,,0,,,verdadero,,,
Calle La Alberca,La Alberca,La,Alberca,0,,,verdadero,,,
Calle Los Ovalle,Los Ovalle,Los,Ovalle,0,,,verdadero,,,
Calle Trabajo,Trabajo,Trabajo,,0,,,verdadero,,,
Calle de Galileo,Galileo,Galileo,,-2,Male,,verdadero,,,
Avenida Alfonso IX de León,Alfonso IX León,Alfonso,IX,-2,Male,,verdadero,,,
Calle Núñez de Balboa,Núñez Balboa,Núñez,Balboa,0,Male,,verdadero,,,
Calle la Cabrera,la Cabrera,la,Cabrera,0,,,verdadero,,,
Avenida del Doctor Alfonso Sánchez Montero,Doctor Alfonso Sánchez Montero,Doctor,Alfonso,-2,Male,,verdadero,,,
Acceso Norte a Salamanca,Acceso Norte a Salamanca,Acceso,Norte,0,,,verdadero,,,
Carretera de Zamora,Carretera de Zamora,Carretera,de,0,,,verdadero,,,
Calle de Jesús Arambarri,Jesús Arambarri,Jesús,Arambarri,-2,Male,,verdadero,,,
Glorieta de Doña Urraca,Glorieta de Doña Urraca,Glorieta,de,2,Female,https://es.wikipedia.org/wiki/Urraca_Fern%C3%A1ndez,verdadero,,,
Glorieta del Puerto de Pajares,Glorieta  Pajares,Glorieta,,0,,,verdadero,,,
Calle El Greco,El Greco,El,Greco,0,Male,,verdadero,,,
Calle Francisco Bernís,Francisco Bernís,Francisco,Bernís,-2,Male,,verdadero,,,
Plaza de Cuatro Caminos,Plaza Cuatro s,Plaza,Cuatro,0,,,verdadero,,,
Avenida de la Aldehuela,Aldehuela,Aldehuela,,0,,,verdadero,,,
Calle Filipinas,Filipinas,Filipinas,,0,,,verdadero,,,
Glorieta de las Bernardas,Glorieta de las Bernardas,Glorieta,de,0,,,verdadero,,,
Calle Méjico,Méjico,Méjico,,0,,,verdadero,,,
Calle Babilafuente,Babilafuente,Babilafuente,,0,,,verdadero,,,
Calle de las Eras,Eras,Eras,,0,,,verdadero,,,
Plaza de Madrid,Madrid,Madrid,,0,,,verdadero,,,
Calle de Pérez Oliva,Pérez Oliva,Pérez,Oliva,-2,Male,,verdadero,,,
Plaza de Barcelona,Barcelona,Barcelona,,0,,,verdadero,,,
Calle Pintor Morales,Pintor Morales,Pintor,Morales,0,Male,,verdadero,,,
Calle Bernardo Martín Pérez,Bernardo Martín Pérez,Bernardo,Martín,-2,Male,,verdadero,,,
Calle Melchor Cano,Melchor Cano,Melchor,Cano,-2,Male,,verdadero,,,
Calle Padre Báñez,Padre Báñez,Padre,Báñez,0,Male,,verdadero,,,
Calle Trafalgar,Trafalgar,Trafalgar,,0,,,verdadero,,,
Paseo de San Antonio,San Antonio,San,Antonio,-2,Male,,verdadero,,,
Calle de García Quiñones,García Quiñones,García,Quiñones,-2,Male,,verdadero,,,
Calle Doctor Jaime Vera,Doctor Jaime Vera,Doctor,Jaime,-2,Male,,verdadero,,,
Calle de Dimas Madariaga,Dimas Madariaga,Dimas,Madariaga,-2,Male,,verdadero,,,
Calle Palacio Valdés,Palacio Valdés,Palacio,Valdés,0,,,verdadero,,,
Calle de Ferral,Ferral,Ferral,,0,,,verdadero,,,
Calle Escultor Carmona,Escultor Carmona,Escultor,Carmona,0,Male,,verdadero,,,
Calle Villalpando,Villalpando,Villalpando,,0,,,verdadero,,,
Calle Villaviciosa,Villaviciosa,Villaviciosa,,2,,,verdadero,,,
Calle de Pamplona,Pamplona,Pamplona,,0,,,verdadero,,,
Calle de San Francisco Javier,San Francisco Javier,San,Francisco,-2,Male,,verdadero,,,
Calle Salesas,Salesas,Salesas,,0,,,verdadero,,,
Calle de Alicante,Alicante,Alicante,,0,,,verdadero,,,
Plaza del Barrio Vidal,Barrio Vidal,Barrio,Vidal,-2,,,verdadero,,,
Calle de Pontevedra,Pontevedra,Pontevedra,,0,,,verdadero,,,
Avenida de las Artes,Artes,Artes,,0,,,verdadero,,,
Calle Lucio Marineo,Lucio Marineo,Lucio,Marineo,-2,Male,,verdadero,,,
Calle de Peñafiel,Peñafiel,Peñafiel,,0,,,verdadero,,,
Calle de los Pastores,Pastores,Pastores,,0,,,verdadero,,,
Camino Estrecho de la Aldehuela,Estrecho Aldehuela,Estrecho,Aldehuela,0,,,verdadero,,,
Calle de Covadonga,Covadonga,Covadonga,,2,,,verdadero,,,
Calle Lope de Rueda,Lope Rueda,Lope,Rueda,-2,Male,,verdadero,,,
Calle Guadalete,Guadalete,Guadalete,,0,,,verdadero,,,
Calle Benavente,Benavente,Benavente,,0,,,verdadero,,,
Calle de Gil de Ontañón,Gil de Ontañón,Gil,de,-2,Male,,verdadero,,,
Calle de Nieto Bonal,Nieto Bonal,Nieto,Bonal,0,Male,,verdadero,,,
Calle Abraham Zacut,Abraham Zacut,Abraham,Zacut,-2,Male,,verdadero,,,
Calle Batalla del Salado,Batalla Salado,Batalla,Salado,0,,,verdadero,,,
Calle Olmedo,Olmedo,Olmedo,,-2,,,verdadero,,,
Calle de Don José Artero,Don José Artero,Don,José,-2,Male,,verdadero,,,
Calle Joaquín Costa,Joaquín Costa,Joaquín,Costa,-2,Male,,verdadero,,,
Calle de Mieres,Mieres,Mieres,,0,,,verdadero,,,
Calle Gutenberg,Gutenberg,Gutenberg,,0,Male,,verdadero,,,
Calle de Ponferrada,Ponferrada,Ponferrada,,0,,,verdadero,,,
Calle Mallorca,Mallorca,Mallorca,,0,,,verdadero,,,
Calle de León Felipe,León Felipe,León,Felipe,-2,Male,,verdadero,,,
Calle del Hornazo,Hornazo,Hornazo,,0,,,verdadero,,,
Calle Orense,Orense,Orense,,0,,,verdadero,,,
Calle de García Moreno,García Moreno,García,Moreno,-2,Male,,verdadero,,,
Calle de la Milagrosa,Milagrosa,Milagrosa,,2,Female,,verdadero,,,
Plaza de Trujillo,Trujillo,Trujillo,,0,,,verdadero,,,
Calle Luis de Góngora,Luis Góngora,Luis,Góngora,-2,Male,,verdadero,,,
Calle Papin,Papin,Papin,,0,,,verdadero,,,
Calle los Quintero,los Quintero,los,Quintero,0,,,verdadero,,,
Plaza de Gabriel y Galán,Gabriel y Galán,Gabriel,y,-2,Male,,verdadero,,,
Calle La Unión,La Unión,La,Unión,0,,,verdadero,,,
Calle Alegría,Alegría,Alegría,,2,,,verdadero,,,
Calle Fuengirola,Fuengirola,Fuengirola,,0,,,verdadero,,,
Calle Rodríguez Fabrés,Rodríguez Fabrés,Rodríguez,Fabrés,0,Male,,verdadero,,,
Calle Profesor Sáez,Profesor Sáez,Profesor,Sáez,0,Male,,verdadero,,,
Calle Condes de Crespo Rascón,Condes Crespo Rascón,Condes,Crespo,0,Male,,verdadero,,,
Calle Padre Manjón,Padre Manjón,Padre,Manjón,0,Male,,verdadero,,,
Calle Escultor Martínez Montañés,Escultor Martínez Montañés,Escultor,Martínez,0,Male,,verdadero,,,
Calle del Granero,Granero,Granero,,0,,,verdadero,,,
Calle Ledesma,Ledesma,Ledesma,,0,,,verdadero,,,
Calle de Víctor Pradera,Víctor Pradera,Víctor,Pradera,-2,Male,,verdadero,,,
Calle Wences Moreno,Wences Moreno,Wences,Moreno,-2,Male,,verdadero,,,
Calle Vitigudino,Vitigudino,Vitigudino,,0,Male,,verdadero,,,
Calle de Agustín del Cañizo,Agustín Cañizo,Agustín,Cañizo,-2,Male,,verdadero,,,
Calle de Maldonado Ocampo,Maldonado Ocampo,Maldonado,Ocampo,0,Male,,verdadero,,,
Calle Emigdio de la Riva,Emigdio Riva,Emigdio,Riva,-2,Male,,verdadero,,,
Carretera de La Fregeneda,Carretera de La Fregeneda,Carretera,de,0,,,verdadero,,,
Calle Sánchez Rojas,Sánchez Rojas,Sánchez,Rojas,0,Male,,verdadero,,,
Calle Barqueros,Barqueros,Barqueros,,0,,,verdadero,,,
Calle Joaquín Vargas,Joaquín Vargas,Joaquín,Vargas,-2,Male,,verdadero,,,
Calle Vallejera,Vallejera,Vallejera,,0,,,verdadero,,,
Calle Guijuelo,Guijuelo,Guijuelo,,0,,,verdadero,,,
Calle del General Albertos,General Albertos,General,Albertos,0,Male,,verdadero,,,
Calle Hermanas Fidalgo Morales,Hermanas Fidalgo Morales,Hermanas,Fidalgo,0,,,verdadero,,,
Calle Río Segre,Calle  Segre,Calle,,0,,,verdadero,,,
Calle de la Oropéndola,Oropéndola,Oropéndola,,0,,,verdadero,,,
Calle de los Marineros,Marineros,Marineros,,0,,,verdadero,,,
Calle del Bachiller Sansón Carrasco,Bachiller Sansón Carrasco,Bachiller,Sansón,-2,Male,,verdadero,,,
Calle Don Quijote,Don Quijote,Don,Quijote,0,Male,,verdadero,,,
Calle Serafín Holgado,Serafín Holgado,Serafín,Holgado,-2,Male,,verdadero,,,
Calle Labriegos,Labriegos,Labriegos,,0,,,verdadero,,,
Calle de los Escribanos,Escribanos,Escribanos,,0,,,verdadero,,,
Calle Calixto y Melibea,Calixto y Melibea,Calixto,y,-2,Male,,verdadero,,,
Calle la Maragatería,la Maragatería,la,Maragatería,0,,,verdadero,,,
Calle la Luz,la Luz,la,Luz,2,,,verdadero,,,
Calle Almenara,Almenara,Almenara,,0,,,verdadero,,,
Calle de Gargabete,Gargabete,Gargabete,,0,,,verdadero,,,
Calle del Fresno,Fresno,Fresno,,0,,,verdadero,,,
Calle Nueva Guinea,Nueva Guinea,Nueva,Guinea,0,,,verdadero,,,
Calle de la Radio,Radio,Radio,,0,,,verdadero,,,
Glorieta de José Velicia,Glorieta de José Velicia,Glorieta,de,-2,Male,,verdadero,,,
Calle Borneo,Borneo,Borneo,,0,,,verdadero,,,
Calle Java,Java,Java,,0,,,verdadero,,,
Calle Sumatra,Sumatra,Sumatra,,0,,,verdadero,,,
Avenida Genaro de Nó,Genaro Nó,Genaro,Nó,-2,Male,,verdadero,,,
Calle Fuenteguinaldo,Fuenteguinaldo,Fuenteguinaldo,,0,,,verdadero,,,
Calle de Pedro Vidal,Pedro Vidal,Pedro,Vidal,-2,Male,,verdadero,,,
Calle Francisco Gil,Francisco Gil,Francisco,Gil,-2,Male,,verdadero,,,
Calle Romualdo de Madariaga,Romualdo Madariaga,Romualdo,Madariaga,-2,Male,,verdadero,,,
Glorieta de los Repobladores,Glorieta de los Repobladores,Glorieta,de,0,,,verdadero,,,
Calle de los Francos,Francos,Francos,,0,,,verdadero,,,
Calle de los Mozárabes,Mozárabes,Mozárabes,,0,,,verdadero,,,
Calle de los Bregancianos,Bregancianos,Bregancianos,,0,,,verdadero,,,
Calle Obispo Oveco,Obispo Oveco,Obispo,Oveco,0,Male,,verdadero,,,
Calle de los Toreses,Toreses,Toreses,,0,,,verdadero,,,
Calle Conde Vermudo Núñez,ConVermudo Núñez,ConVermudo,Núñez,0,Male,,verdadero,,,
Avenida de Santiago Madrigal,Santiago Madrigal,Santiago,Madrigal,-2,Male,,verdadero,,,
Calle Sierra Morena,Sierra Morena,Sierra,Morena,2,,,verdadero,,,
Carretera de Cabrerizos,Carretera de Cabrerizos,Carretera,de,0,,,verdadero,,,
Paseo de San Vicente,San Vicente,San,Vicente,-2,Male,,verdadero,,,
Calle Paraguay,Paraguay,Paraguay,,0,,,verdadero,,,
Calle Padilla,Padilla,Padilla,,0,,,verdadero,,,
Calle Arroyo de Santo Domingo,Arroyo Santo Domingo,Arroyo,Santo,-2,,,verdadero,,,
Calle San Pablo,San Pablo,San,Pablo,-2,Male,,verdadero,,,
Calle de Vasco de Gama,Vasco de Gama,Vasco,de,-2,Male,,verdadero,,,
Cañada de La Aldehuela,La Aldehuela,La,Aldehuela,0,,,verdadero,,,
Calle Fernando de Rojas,Fernando Rojas,Fernando,Rojas,-2,Male,,verdadero,,,
Calle de Julita Ramos,Julita Ramos,Julita,Ramos,2,Female,,verdadero,,,
Calle Hipólito Rodríguez Pinilla,Hipólito Rodríguez Pinilla,Hipólito,Rodríguez,-2,Male,,verdadero,,,
Calle Sierra de Béjar,Sierra Béjar,Sierra,Béjar,2,,,verdadero,,,
Calle Padre Arintero,Padre Arintero,Padre,Arintero,0,Male,,verdadero,,,
Calle Rector Madruga,Rector Madruga,Rector,Madruga,0,Male,,verdadero,,,
Calle del Corregidor Caballero Llanes,Corregidor Caballero Llanes,Corregidor,Caballero,0,Male,,verdadero,,,
Calle de Julián Casas el Salamanquino,Julián Casas el Salamanquino,Julián,Casas,-2,Male,,verdadero,,,
Calle Fernando Lázaro Carreter,Fernando Lázaro Carreter,Fernando,Lázaro,-2,Male,,verdadero,,,
Calle del Ónice,Ónice,Ónice,,0,,,verdadero,,,
Calle Jesús Izcaray,Jesús Izcaray,Jesús,Izcaray,-2,Male,,verdadero,,,
Calle Fernando de la Peña,Fernando Peña,Fernando,Peña,-2,Male,,verdadero,,,
Calle San Pedro,San Pedro,San,Pedro,-2,Male,,verdadero,,,
Calle Rafael Lapesa,Rafael Lapesa,Rafael,Lapesa,-2,Male,,verdadero,,,
Calle de El Regajo,El Regajo,El,Regajo,0,,,verdadero,,,
Calle Doctor Casimiro Población,Doctor Casimiro Población,Doctor,Casimiro,-2,Male,,verdadero,,,
Calle del Doctor Blanco Nájera,Doctor Blanco Nájera,Doctor,Blanco,0,Male,,verdadero,,,
Calle Calzada de Medina,Calzada Medina,Calzada,Medina,2,,,verdadero,,,
Calle Río Agadones,Calle  Agadones,Calle,,0,,,verdadero,,,
Calle Río Guadalquivir,Calle  Guadalquivir,Calle,,0,,,verdadero,,,
Glorieta del Tratado de Tordesillas,Glorieta del Tratado de Tordesillas,Glorieta,del,0,,,verdadero,,,
Paseo de los Olivos,Olivos,Olivos,,0,,,verdadero,,,
Calle Nebrija,Nebrija,Nebrija,,0,,,verdadero,,,
Calle del Mediterráneo,Mediterráneo,Mediterráneo,,0,,,verdadero,,,
Calle Linares,Linares,Linares,,0,,,verdadero,,,
Calle El Castañar,El Castañar,El,Castañar,0,,,verdadero,,,
Calle Van Dyck,Van Dyck,Van,Dyck,0,Male,,verdadero,,,
Paseo de los Robles,Robles,Robles,,0,,,verdadero,,,
Calle Lázaro Ralero,Lázaro Ralero,Lázaro,Ralero,-2,Male,,verdadero,,,
Calle del Cardenal Almaraz,Cardenal Almaraz,Cardenal,Almaraz,0,Male,,verdadero,,,
Calle Pedro Mendoza,Pedro Mendoza,Pedro,Mendoza,-2,Male,,verdadero,,,
Calle Don Bosco,Don Bosco,Don,Bosco,-2,Male,,verdadero,,,
Calle del Río Margañán,Calle  Margañán,Calle,,0,,,verdadero,,,
Calle Bolívar,Bolívar,Bolívar,,-2,,,verdadero,,,
Calle de Pardo Bazán,Pardo Bazán,Pardo,Bazán,0,Female,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n,verdadero,,,
Calle Ávila,Ávila,Ávila,,0,,,verdadero,,,
Calle Risa,Risa,Risa,,0,,,verdadero,,,
Calle de Magallanes,Magallanes,Magallanes,,0,Male,,verdadero,,,
Calle de los Zúñiga,Zúñiga,Zúñiga,,0,Male,,verdadero,,,
Calle Elcano,Elcano,Elcano,,0,Male,,verdadero,,,
Calle Primero de Mayo,Primero Mayo,Primero,Mayo,-2,,,verdadero,,,
Avenida de los Cedros,Cedros,Cedros,,0,,,verdadero,,,
Calle del Romero,Romero,Romero,,-2,,,verdadero,,,
Paseo de los Nogales,Nogales,Nogales,,0,,,verdadero,,,
Calle del Orégano,Orégano,Orégano,,0,,,verdadero,,,
Calle del Cerezo,Cerezo,Cerezo,,0,,,verdadero,,,
Calle de la Chinchibarra,Chinchibarra,Chinchibarra,,0,,,verdadero,,,
Calle la Fuente,la Fuente,la,Fuente,0,,,verdadero,,,
Calle del Bosque,Bosque,Bosque,,0,,,verdadero,,,
Calle Puebla de Sanabria,Puebla Sanabria,Puebla,Sanabria,0,,,verdadero,,,
Calle Víctimas del Terrorismo,Víctimas Terrorismo,Víctimas,Terrorismo,0,,,verdadero,,,
Calle de Astorga,Astorga,Astorga,,0,,,verdadero,,,
Avenida Agustinos Recoletos,Agustinos Recoletos,Agustinos,Recoletos,0,,,verdadero,,,
Calle Alfonso de Castro,Alfonso Castro,Alfonso,Castro,-2,Male,,verdadero,,,
Calle Juan de la Cierva,Juan Cierva,Juan,Cierva,-2,Male,,verdadero,,,
Avenida del Doctor Gregorio Marañón,Doctor Gregorio Marañón,Doctor,Gregorio,-2,Male,,verdadero,,,
Puente Felipe VI,Felipe VI,Felipe,VI,-2,Male,,verdadero,,,
Avenida de Alfonso VI,Alfonso VI,Alfonso,VI,-2,Male,,verdadero,,,
Calle de los Hidalgos,Hidalgos,Hidalgos,,0,,,verdadero,,,
Calle del Norte,Norte,Norte,,0,,,verdadero,,,
Calle Conde de Cabarrús,Conde Cabarrús,Conde,Cabarrús,0,Male,,verdadero,,,
Calle Pizarro,Pizarro,Pizarro,,0,Male,,verdadero,,,
Calle de Alonso de Ojeda,Alonso de Ojeda,Alonso,de,-2,Male,,verdadero,,,
Calle de Pérez Herrasti,Pérez Herrasti,Pérez,Herrasti,-2,Male,,verdadero,,,
Calle de Velázquez,Velázquez,Velázquez,,0,Male,,verdadero,,,
Calle Pinzones,Pinzones,Pinzones,,0,,,verdadero,,,
Calle de Sarasate,Sarasate,Sarasate,,0,Male,,verdadero,,,
Calle Arroyo de la Lastra,Arroyo Lastra,Arroyo,Lastra,0,,,verdadero,,,
Calle Libreros,Libreros,Libreros,,0,,,verdadero,,,
Paseo del Doctor Torres Villarroel,Doctor Torres Villarroel,Doctor,Torres,0,Male,,verdadero,,,
Calle del Trébol,Trébol,Trébol,,0,,,verdadero,,,
Calle del Nenúfar,Nenúfar,Nenúfar,,0,,,verdadero,,,
Calle de los Gladiolos,Gladiolos,Gladiolos,,0,,,verdadero,,,
Calle de los Helechos,Helechos,Helechos,,0,,,verdadero,,,
Calle del Azahar,Azahar,Azahar,,2,,,verdadero,,,
Calle de los Alhelíes,Alhelíes,Alhelíes,,0,,,verdadero,,,
Calle de los Ganaderos,Ganaderos,Ganaderos,,0,,,verdadero,,,
Calle Toledo,Toledo,Toledo,,0,,,verdadero,,,
Calle de los Churriguera,Churriguera,Churriguera,,0,,,verdadero,,,
Calle de Valle Inclán,Valle Inclán,Valle,Inclán,2,Male,,verdadero,,,
Calle de las Islas Canarias,Islas Canarias,Islas,Canarias,0,,,verdadero,,,
Calle Ledrada,Ledrada,Ledrada,,0,,,verdadero,,,
Calle Miróbriga,Miróbriga,Miróbriga,,0,,,verdadero,,,
Calle Cantábrico,Cantábrico,Cantábrico,,0,,,verdadero,,,
Calle de Los Torreros,Los Torreros,Los,Torreros,0,,,verdadero,,,
Plaza Toneleros,Toneleros,Toneleros,,0,,,verdadero,,,
Calle Santa Teresita del Niño Jesús,Santa Teresita Niño Jesús,Santa,Teresita,2,Female,https://es.wikipedia.org/wiki/Teresa_de_Lisieux,verdadero,,,
Calle Fermoselle,Fermoselle,Fermoselle,,0,,,verdadero,,,
Calle del Músico Antonio José,Músico Antonio José,Músico,Antonio,-2,Male,,verdadero,,,
Calle del Escultor González Macías,Escultor González Macías,Escultor,González,0,Male,,verdadero,,,
Calle del Pintor Celso Lagar,Pintor Celso Lagar,Pintor,Celso,-2,Male,,verdadero,,,
Calle del Pintor Vela Zanetti,Pintor Vela Zanetti,Pintor,Vela,0,Male,,verdadero,,,
Calle del Pintor Díaz Caneja,Pintor Díaz Caneja,Pintor,Díaz,0,Male,,verdadero,,,
Calle San José de Calasanz,San José Calasanz,San,José,-2,Male,,verdadero,,,
Calle Rías Bajas,Rías Bajas,Rías,Bajas,0,,,verdadero,,,
Calle Montevideo,Montevideo,Montevideo,,0,,,verdadero,,,
Calle de la Alamedilla,Alamedilla,Alamedilla,,0,,,verdadero,,,
Calle Sánchez Llevot,Sánchez Llevot,Sánchez,Llevot,0,Male,,verdadero,,,
"Plaza de Julián Sánchez ""El Charro""","Julián Sánchez ""El Charro""",Julián,Sánchez,-2,Male,,verdadero,,,
Calle Velarde,Velarde,Velarde,,0,,,verdadero,,,
Calle de Echegaray,Echegaray,Echegaray,,0,Male,,verdadero,,,
Calle Doñinos,Doñinos,Doñinos,,0,,,verdadero,,,
Calle Vecinos,Vecinos,Vecinos,,0,,,verdadero,,,
Plaza del Mercado,Mercado,Mercado,,0,,,verdadero,,,
Calle Palominos,Palominos,Palominos,,0,,,verdadero,,,
Calle Rúa Antigua,Rúa Antigua,Rúa,Antigua,2,,,verdadero,,,
Calle Trilingüe,Trilingüe,Trilingüe,,0,,,verdadero,,,
Calle la Plata,la Plata,la,Plata,0,,,verdadero,,,
Plaza de Los Caídos,Los Caídos,Los,Caídos,0,,,verdadero,,,
Calle de las Mazas,Mazas,Mazas,,0,,,verdadero,,,
Plaza del Mercado Viejo,Mercado Viejo,Mercado,Viejo,0,,,verdadero,,,
Calle Honduras,Honduras,Honduras,,0,,,verdadero,,,
Calle Almansa,Almansa,Almansa,,0,,,verdadero,,,
Calle de las Navas,Navas,Navas,,0,,,verdadero,,,
Calle la Independencia,la Independencia,la,Independencia,0,,,verdadero,,,
Calle de Valladolid,Valladolid,Valladolid,,0,,,verdadero,,,
Calle de Alcañices,Alcañices,Alcañices,,0,,,verdadero,,,
Calle Zorita,Zorita,Zorita,,2,Male,,verdadero,,,
Calle Hernán Cortés,Hernán Cortés,Hernán,Cortés,-2,Male,,verdadero,,,
Calle de Chile,Chile,Chile,,0,,,verdadero,,,
Calle Ecuador,Ecuador,Ecuador,,0,,,verdadero,,,
Calle de Perú,Perú,Perú,,-2,,,verdadero,,,
Calle Bolivia,Bolivia,Bolivia,,2,,,verdadero,,,
Calle Guatemala,Guatemala,Guatemala,,0,,,verdadero,,,
Calle Vista Alegre,Vista Alegre,Vista,Alegre,0,,,verdadero,,,
Calle del Doctor Gómez Ulla,Doctor Gómez Ulla,Doctor,Gómez,2,Male,,verdadero,,,
Calle Lugo,Lugo,Lugo,,0,,,verdadero,,,
Calle Arriba,Arriba,Arriba,,0,,,verdadero,,,
Plaza de la Cruz Verdadera,Cruz Verdadera,Cruz,Verdadera,2,,,verdadero,,,
Calle Abajo,Abajo,Abajo,,0,,,verdadero,,,
Calle Príncipe de Vergara,Príncipe Vergara,Príncipe,Vergara,0,Male,,verdadero,,,
Calle Sagunto,Sagunto,Sagunto,,0,,,verdadero,,,
Calle Jorge Ibor,Jorge Ibor,Jorge,Ibor,-2,Male,,verdadero,,,
Calle Palafox,Palafox,Palafox,,0,,,verdadero,,,
Calle Alarcos,Alarcos,Alarcos,,0,,,verdadero,,,
Calle del Recreo,Recreo,Recreo,,0,,,verdadero,,,
Calle los Santos,los Santos,los,Santos,2,,,verdadero,,,
Calle San Luis de Gonzaga,San Luis Gonzaga,San,Luis,-2,Male,,verdadero,,,
Calle del Profesor Lucas,Profesor Lucas,Profesor,Lucas,-2,Male,,verdadero,,,
Calle Almirante,Almirante,Almirante,,0,,,verdadero,,,
Calle Madrigal de las Altas Torres,Madrigal Altas Torres,Madrigal,Altas,0,,,verdadero,,,
Calle de José Manuel de Villena,José Manuel de Villena,José,Manuel,-2,Male,,verdadero,,,
Calle de Argentina,Argentina,Argentina,,2,,,verdadero,,,
Calle Etreros,Etreros,Etreros,,0,,,verdadero,,,
Calle de Barberán y Collar,Barberán y Collar,Barberán,y,0,,,verdadero,,,
Calle de California,California,California,,0,,,verdadero,,,
Calle de Guadalajara,Guadalajara,Guadalajara,,0,,,verdadero,,,
Calle de la Paloma,Paloma,Paloma,,2,,,verdadero,,,
Calle de Tarragona,Tarragona,Tarragona,,0,,,verdadero,,,
Calle del Ángel,Ángel,Ángel,,-2,,,verdadero,,,
Calle Cuenca,Cuenca,Cuenca,,0,,,verdadero,,,
Plaza de Madagascar,Madagascar,Madagascar,,0,,,verdadero,,,
Calle Badajoz,Badajoz,Badajoz,,0,,,verdadero,,,
Calle Peñaranda,Peñaranda,Peñaranda,,0,,,verdadero,,,
Calle Bilbao,Bilbao,Bilbao,,0,,,verdadero,,,
Calle de Cáceres,Cáceres,Cáceres,,0,,,verdadero,,,
Calle Maestro Correas,Maestro Correas,Maestro,Correas,0,Male,,verdadero,,,
Calle Uruguay,Uruguay,Uruguay,,0,,,verdadero,,,
Calle Cuba,Cuba,Cuba,,0,,,verdadero,,,
Calle de Simancas,Simancas,Simancas,,0,Male,,verdadero,,,
Calle Ciudad Real,Ciudad Real,Ciudad,Real,0,,,verdadero,,,
Calle Costa Rica,Costa Rica,Costa,Rica,2,,,verdadero,,,
Calle de Venezuela,Venezuela,Venezuela,,0,,,verdadero,,,
